user_id,ref_dat_score,fd_level,image_url,words,descriptions
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD14,images/FD14/FD_14_24.png,"['cloud', 'land', 'coast', 'water']",[]
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD14,images/FD14/FD_14_17.png,['clown'],[]
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD16,images/FD16/FD_16_3.png,"['water', 'land', 'cloud']",[]
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD12,images/FD12/FD_12_28.png,['torso'],['dancer in baggy pants']
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD16,images/FD16/FD_16_74.png,['fire'],['burnt landscape']
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD12,images/FD12/FD_12_40.png,['icing'],['icing on a cake yet to be spread']
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD12,images/FD12/FD_12_26.png,['bone'],['spine']
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD16,images/FD16/FD_16_72.png,['ice'],['freezing water']
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD16,images/FD16/FD_16_5.png,"['islands', 'ocean']",[]
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD14,images/FD14/FD_14_96.png,['powder'],[]
adf8a551-e75e-42bc-8554-3569bbb06626,81.30645728891804,FD14,images/FD14/FD_14_91.png,"['land', 'islands', 'ocean', 'lakes', 'clouds']",[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_73.png,"['Map', 'Inverted']","['section of a map', 'colours look inverted and image looks upside down']"
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_38.png,['abstract blob'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_99.png,['person'],['person sitting at a desk']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_19.png,['map'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_36.png,['face'],['screaming ghost face']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_18.png,['clouds'],['sky with clouds']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_52.png,['face'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_54.png,['boar'],['boar sneaking on two legs']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_10.png,['face'],['face looking down']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_15.png,['nothing'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_80.png,['fish'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_25.png,['map'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_95.png,['crab'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_50.png,['nothing'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_60.png,['shoulders'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_33.png,['skull'],['skeletal face']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_10.png,['well'],['a well on fire']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_2.png,['vortex'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_82.png,['bears'],['two bears fighting']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_75.png,['man'],['man using a smartphone']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_96.png,['skeleton'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_80.png,['elephants'],['3 elephants']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_56.png,['person'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_16.png,['camel'],['camel with rider']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_56.png,['skull'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_72.png,['dragon'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD12,images/FD12/FD_12_68.png,['map'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_62.png,['seahorse'],[]
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD16,images/FD16/FD_16_93.png,['lion'],['lion eating a human']
28e363a1-974f-485f-bf5a-8a34e0836e70,89.65344888468583,FD14,images/FD14/FD_14_18.png,['kangaroo'],[]
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD16,images/FD16/FD_16_31.png,['frog'],[]
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD12,images/FD12/FD_12_44.png,"['phallus', 'lake', 'archipelago']",[]
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD12,images/FD12/FD_12_64.png,['allosaur'],['dinosaurs kissing']
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD14,images/FD14/FD_14_4.png,"['rabbit', 'kangaroo']","['severed head', 'kicking']"
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD14,images/FD14/FD_14_78.png,"['triceratops', 'dust']","['running away', 'at the triceratops tails']"
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD14,images/FD14/FD_14_48.png,['hainan'],['island']
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD16,images/FD16/FD_16_61.png,['smoke'],[]
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD16,images/FD16/FD_16_8.png,"['hedgehog', 'pacman']",['attacking the hedgehog']
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD12,images/FD12/FD_12_50.png,"['girl', 'dress']","['with spindly hair', 'that extends into infinity']"
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD12,images/FD12/FD_12_62.png,['nurse'],['looking attentively']
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD14,images/FD14/FD_14_22.png,['statue'],['easter island']
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD14,images/FD14/FD_14_17.png,['dodo'],[]
3e601fc9-d8b9-4574-98f7-6dd9a63961ad,94.47455019468353,FD16,images/FD16/FD_16_43.png,['polecat'],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD14,images/FD14/FD_14_52.png,"['country', 'map', 'sea', 'land']",[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD12,images/FD12/FD_12_41.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD16,images/FD16/FD_16_92.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD12,images/FD12/FD_12_28.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD12,images/FD12/FD_12_82.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD12,images/FD12/FD_12_54.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD16,images/FD16/FD_16_58.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD12,images/FD12/FD_12_97.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD16,images/FD16/FD_16_20.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD12,images/FD12/FD_12_27.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD14,images/FD14/FD_14_82.png,['europe'],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD16,images/FD16/FD_16_97.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD16,images/FD16/FD_16_5.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD14,images/FD14/FD_14_67.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD16,images/FD16/FD_16_69.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD16,images/FD16/FD_16_82.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD16,images/FD16/FD_16_47.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD14,images/FD14/FD_14_21.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD14,images/FD14/FD_14_15.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD12,images/FD12/FD_12_33.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD16,images/FD16/FD_16_50.png,[],[]
aa9713b0-1744-43c3-a09f-352e6145db6f,80.28264131973542,FD14,images/FD14/FD_14_39.png,['australia'],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_43.png,[],"['llama', 'continents']"
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_45.png,[],['nothing']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_8.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_5.png,[],['sneeze']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_39.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_15.png,[],"['dog', 'baby', 'sniff']"
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_82.png,[],['mittens']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_15.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_3.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_73.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_31.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_12.png,[],['americas']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_36.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_81.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_56.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_53.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_0.png,[],['teddy']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_96.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_21.png,[],['frontflip']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_58.png,['woman'],['sitting in large dress']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_38.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_97.png,['africa'],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_95.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_77.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_28.png,['person'],['looking down and left']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_98.png,['ditto'],['the pokemon']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD12,images/FD12/FD_12_10.png,['monkey'],['picking something up']
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD16,images/FD16/FD_16_9.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_32.png,[],[]
0b569a7d-7df7-4042-a40d-d2d51f0884a4,94.89163010758126,FD14,images/FD14/FD_14_1.png,['pinch'],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD16,images/FD16/FD_16_69.png,['dog'],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD14,images/FD14/FD_14_60.png,['island'],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD14,images/FD14/FD_14_35.png,['bunny'],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD14,images/FD14/FD_14_77.png,[],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD12,images/FD12/FD_12_14.png,[],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD16,images/FD16/FD_16_2.png,"['seahorse', 'horse', 'garaiff']",[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD12,images/FD12/FD_12_91.png,['man'],['big nose and hat']
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD14,images/FD14/FD_14_3.png,['hand'],['ok sign']
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD16,images/FD16/FD_16_66.png,[],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD16,images/FD16/FD_16_74.png,['crocodile'],['mouth open']
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD14,images/FD14/FD_14_50.png,['bird'],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD12,images/FD12/FD_12_43.png,['man'],['lips pursed']
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD16,images/FD16/FD_16_45.png,['tree stump'],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD12,images/FD12/FD_12_69.png,"['elephant', 'face']",['pursed lips']
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD12,images/FD12/FD_12_93.png,"['dinosaur', 'face']",['massive hair']
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD12,images/FD12/FD_12_46.png,"['kissing', 'face']",['ginger bread man between']
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD12,images/FD12/FD_12_11.png,['face'],['large chin']
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD16,images/FD16/FD_16_20.png,['bird'],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD16,images/FD16/FD_16_60.png,['face'],['mouth open']
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD14,images/FD14/FD_14_20.png,['dinosaur'],[]
d44451c9-9a06-469f-ac8b-7c7dee6ffdd8,77.90888258300367,FD14,images/FD14/FD_14_43.png,"['dog thinking', 'chicken sitting']",[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_47.png,['map'],['distinction between land and water']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_24.png,['mess'],['does not seem to have any special shape']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_6.png,['?'],['means nothing to me']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_33.png,['girl'],['could be a girl with her hair loosely tied back']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_2.png,['nothing'],['I see nothing at all in this image']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_44.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_61.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_50.png,['kiss'],['mother kissing a small child']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_31.png,['shaking'],['adult shaking an upside down baby']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_46.png,['giraffe'],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_58.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_51.png,['Australia'],['Looks like an inverted map showing part of Australia with Tasmania above it']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_18.png,"['cat', 'claws']",[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_93.png,['bulldog'],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_78.png,['kiss'],['woman kissing an object']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_77.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_67.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_50.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_18.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_1.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_29.png,['woman'],['a woman leaning forward']
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_49.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_90.png,['chicken'],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_73.png,"['child', 'female']",[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_3.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_87.png,"['elderly', 'person']",[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD14,images/FD14/FD_14_70.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_56.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD12,images/FD12/FD_12_44.png,[],[]
6e109e36-9734-48f9-8b9f-cdabf8f3c591,90.33276952603566,FD16,images/FD16/FD_16_62.png,[],[]
009c0d0e-20c0-4339-90f2-0bdf1fb761c6,78.56020075934273,FD14,images/FD14/FD_14_69.png,['map'],[]
